,PROSPECTID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL
41509,41510,16,7,9,1,0,0.062,0.0,0.562,0.438,3,0,0.188,0.0,0,0,8,1,0,0,7,0,16,0,152,5
41510,41511,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,2,2
41511,41512,8,1,7,3,1,0.375,0.125,0.875,0.125,4,1,0.5,0.125,2,1,0,1,6,0,0,7,1,0,33,2
41512,41513,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,98,25
41513,41514,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,85,85
41514,41515,2,1,1,1,0,0.5,0.0,0.5,0.5,1,1,0.5,0.5,1,0,0,2,0,0,0,0,2,0,14,1
41515,41516,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,0,13,13
41516,41517,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,24,24
41517,41518,15,10,5,0,1,0.0,0.067,0.333,0.667,3,1,0.2,0.067,0,1,0,6,3,0,2,4,11,3,48,7
41518,41519,2,1,1,0,1,0.0,0.5,0.5,0.5,0,1,0.0,0.5,0,1,0,0,0,1,0,2,0,0,60,24
41519,41520,5,4,1,0,0,0.0,0.0,0.2,0.8,1,0,0.2,0.0,1,1,0,0,4,0,0,5,0,0,34,8
41520,41521,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,1,0,1,0,2,2
41521,41522,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
41522,41523,8,4,4,0,1,0.0,0.125,0.5,0.5,1,1,0.125,0.125,4,1,0,0,6,0,0,8,0,1,74,9
41523,41524,4,2,2,0,0,0.0,0.0,0.5,0.5,1,0,0.25,0.0,2,0,0,0,2,0,1,3,1,1,81,10
41524,41525,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,13,13
41525,41526,9,5,4,1,0,0.111,0.0,0.444,0.556,1,0,0.111,0.0,0,4,2,0,2,0,0,6,3,1,76,5
41526,41527,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,12,12
41527,41528,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,2,2
41528,41529,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,0,1,0,0,2,0,1,5,3
41529,41530,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,7,7
41530,41531,3,0,3,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,3,0,0,0,0,0,1,2,1,2,47,16
41531,41532,3,1,2,1,0,0.333,0.0,0.667,0.333,2,1,0.667,0.333,1,0,0,2,0,0,0,1,2,1,15,2
41532,41533,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,48,48
41533,41534,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
41534,41535,4,1,3,1,0,0.25,0.0,0.75,0.25,1,0,0.25,0.0,0,1,1,0,1,1,0,3,1,0,46,6
41535,41536,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,47,47
41536,41537,3,2,1,1,0,0.333,0.0,0.333,0.667,1,0,0.333,0.0,1,1,0,0,2,0,0,3,0,0,93,3
41537,41538,4,3,1,0,1,0.0,0.25,0.25,0.75,1,2,0.25,0.5,0,1,0,2,0,0,0,1,3,1,30,9
41538,41539,9,7,2,1,2,0.111,0.222,0.222,0.778,1,3,0.111,0.333,2,1,0,0,6,0,0,9,0,2,63,5
41539,41540,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,69,56
41540,41541,4,1,3,0,1,0.0,0.25,0.75,0.25,1,1,0.25,0.25,0,1,1,1,0,1,0,2,2,0,22,9
41541,41542,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,35,35
41542,41543,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,104,104
41543,41544,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,98,17
41544,41545,3,2,1,1,2,0.333,0.667,0.333,0.667,1,2,0.333,0.667,0,0,0,2,0,0,1,0,3,0,22,3
41545,41546,4,0,4,1,0,0.25,0.0,1.0,0.0,4,0,1.0,0.0,1,0,1,3,0,0,0,0,4,0,11,2
41546,41547,7,5,2,0,0,0.0,0.0,0.286,0.714,0,3,0.0,0.429,0,0,1,3,0,0,1,0,7,2,48,13
41547,41548,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,22,22
41548,41549,5,2,3,2,1,0.4,0.2,0.6,0.4,3,2,0.6,0.4,1,1,0,3,0,0,1,1,4,0,17,1
41549,41550,3,0,3,0,0,0.0,0.0,1.0,0.0,3,0,1.0,0.0,0,1,1,0,0,1,0,2,1,0,12,7
41550,41551,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,54,42
41551,41552,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,31,31
41552,41553,5,3,2,0,0,0.0,0.0,0.4,0.6,0,2,0.0,0.4,0,1,1,1,0,0,0,2,3,2,59,15
41553,41554,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,0,0,0,1,1,1,0,142,6
41554,41555,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,0,0,0,2,0,0,0,0,3,1,31,5
41555,41556,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4
41556,41557,16,16,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,14,0,0,15,1,1,69,29
41557,41558,6,5,1,0,3,0.0,0.5,0.167,0.833,1,3,0.167,0.5,0,1,0,3,0,0,1,1,5,1,80,8
41558,41559,15,7,8,6,7,0.4,0.467,0.533,0.467,11,7,0.733,0.467,0,0,1,11,0,0,2,0,15,1,21,3
41559,41560,9,1,8,4,1,0.444,0.111,0.889,0.111,9,1,1.0,0.111,0,0,1,8,0,0,0,0,9,0,10,1
41560,41561,61,49,12,5,2,0.082,0.033,0.197,0.803,7,4,0.115,0.066,1,0,0,29,28,0,0,28,33,4,74,1
41561,41562,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,2,0,0,1,0,0,0,0,2,1,3,3
41562,41563,4,2,2,0,0,0.0,0.0,0.5,0.5,1,0,0.25,0.0,0,0,0,0,0,0,4,0,4,0,87,10
41563,41564,19,17,2,0,0,0.0,0.0,0.105,0.895,0,0,0.0,0.0,0,1,0,0,17,0,0,19,0,1,68,13
41564,41565,7,2,5,1,2,0.143,0.286,0.714,0.286,5,2,0.714,0.286,0,0,0,7,0,0,0,0,7,0,20,5
41565,41566,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,14,14
41566,41567,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,8,8
41567,41568,7,1,6,4,0,0.571,0.0,0.857,0.143,5,0,0.714,0.0,1,2,0,1,0,0,1,2,5,3,168,1
41568,41569,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,1,0,0,1,0,0,23,23
41569,41570,3,0,3,2,0,0.667,0.0,1.0,0.0,3,0,1.0,0.0,0,0,1,1,0,0,1,0,3,0,8,4
41570,41571,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,1,0,0,0,0,0,2,0,1,12,11
41571,41572,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,1,2,0,1,0,0,0,2,1,0,23,2
41572,41573,15,14,1,1,0,0.067,0.0,0.067,0.933,1,2,0.067,0.133,1,0,0,0,6,0,0,15,0,9,65,2
41573,41574,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,27,27
41574,41575,4,2,2,1,2,0.25,0.5,0.5,0.5,2,2,0.5,0.5,0,0,0,3,0,0,0,0,4,1,17,4
41575,41576,4,3,1,0,1,0.0,0.25,0.25,0.75,3,2,0.75,0.5,1,0,0,0,0,0,0,3,1,4,39,11
41576,41577,5,3,2,0,0,0.0,0.0,0.4,0.6,2,2,0.4,0.4,0,1,0,2,0,0,1,1,4,1,64,8
41577,41578,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,69,69
41578,41579,4,1,3,1,0,0.25,0.0,0.75,0.25,1,0,0.25,0.0,1,0,1,1,0,0,2,0,4,0,50,3
41579,41580,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,9,9
41580,41581,22,16,6,2,3,0.091,0.136,0.273,0.727,3,4,0.136,0.182,0,1,0,1,10,0,0,20,2,10,111,5
41581,41582,2,1,1,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,0,0,0,0,0,0,2,0,2,19,6
41582,41583,15,12,3,0,3,0.0,0.2,0.2,0.8,4,5,0.267,0.333,0,3,0,0,8,0,1,14,1,3,189,7
41583,41584,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,1,0,0,0,0,0,2,0,1,21,3
41584,41585,3,2,1,0,0,0.0,0.0,0.333,0.667,0,2,0.0,0.667,0,0,0,2,0,0,0,0,3,1,24,12
41585,41586,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,97,97
41586,41587,4,3,1,1,0,0.25,0.0,0.25,0.75,1,0,0.25,0.0,1,2,0,0,0,0,0,4,0,2,74,2
41587,41588,7,3,4,2,0,0.286,0.0,0.571,0.429,2,1,0.286,0.143,2,1,1,4,0,0,0,1,6,1,38,3
41588,41589,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,40,40
41589,41590,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,35,35
41590,41591,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
41591,41592,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,1,0,0,0,1,1,0,36,6
41592,41593,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,7,7
41593,41594,8,6,2,1,0,0.125,0.0,0.25,0.75,1,0,0.125,0.0,2,0,0,1,5,0,0,5,3,2,61,2
41594,41595,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,3,3
41595,41596,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,52,52
41596,41597,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
41597,41598,3,1,2,1,0,0.333,0.0,0.667,0.333,1,0,0.333,0.0,0,2,0,1,0,0,0,2,1,0,41,6
41598,41599,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,2,0,0,0,0,2,0,15,5
41599,41600,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,71,71
41600,41601,9,8,1,0,0,0.0,0.0,0.111,0.889,0,2,0.0,0.222,0,2,0,1,0,1,4,4,5,1,200,15
41601,41602,5,2,3,0,0,0.0,0.0,0.6,0.4,0,0,0.0,0.0,2,1,0,0,2,0,0,3,2,2,169,20
41602,41603,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,2,0,0,0,0,0,2,0,0,126,6
41603,41604,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,13,13
41604,41605,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,1,0,0,0,1,0,2,0,63,6
41605,41606,4,4,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.25,0,0,0,0,3,0,0,3,1,1,59,46
41606,41607,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,13,13
41607,41608,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,10,10
41608,41609,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,11,11
41609,41610,11,8,3,2,2,0.182,0.182,0.273,0.727,2,2,0.182,0.182,1,0,0,1,7,0,0,7,4,3,175,3
41610,41611,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,3,3
41611,41612,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,8,8
41612,41613,3,3,0,0,1,0.0,0.333,0.0,1.0,1,1,0.333,0.333,0,0,0,1,0,0,0,2,1,2,38,8
41613,41614,8,8,0,0,1,0.0,0.125,0.0,1.0,0,1,0.0,0.125,0,1,0,0,7,0,0,8,0,0,41,19
41614,41615,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,0,0,1,0,0,0,1,1,1,126,9
41615,41616,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,1,0,0,0,0,0,0,0,2,2,64,15
41616,41617,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,4,4
41617,41618,12,3,9,4,3,0.333,0.25,0.75,0.25,4,3,0.333,0.25,3,0,0,3,8,0,0,8,4,1,24,3
41618,41619,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,0,0,0,0,2,0,2,9,9
41619,41620,5,1,4,2,1,0.4,0.2,0.8,0.2,4,1,0.8,0.2,2,0,0,3,0,0,1,0,5,1,31,1
41620,41621,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,2,0,1,84,59
41621,41622,3,0,3,1,0,0.333,0.0,1.0,0.0,1,0,0.333,0.0,2,0,0,0,0,3,0,3,0,0,36,2
41622,41623,3,0,3,0,0,0.0,0.0,1.0,0.0,1,0,0.333,0.0,2,1,0,0,0,0,0,1,2,2,50,7
41623,41624,3,0,3,0,0,0.0,0.0,1.0,0.0,1,0,0.333,0.0,0,1,0,0,0,0,2,1,2,0,48,9
41624,41625,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,6,6
41625,41626,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
41626,41627,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,8,8
41627,41628,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,36,36
41628,41629,10,5,5,3,1,0.3,0.1,0.5,0.5,4,1,0.4,0.1,2,1,0,3,4,0,0,7,3,2,81,3
41629,41630,13,10,3,0,0,0.0,0.0,0.231,0.769,2,1,0.154,0.077,2,1,0,0,11,0,0,12,1,1,34,8
41630,41631,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,35,35
41631,41632,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,6,6
41632,41633,9,2,7,6,0,0.667,0.0,0.778,0.222,7,0,0.778,0.0,0,0,0,0,8,0,0,9,0,1,87,2
41633,41634,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,117,117
41634,41635,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,31,31
41635,41636,12,6,6,5,1,0.417,0.083,0.5,0.5,6,2,0.5,0.167,1,2,0,4,1,0,0,4,8,5,56,3
41636,41637,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,1,0,0,0,1,1,0,29,9
41637,41638,5,2,3,1,0,0.2,0.0,0.6,0.4,2,0,0.4,0.0,0,0,0,4,0,1,0,1,4,0,34,4
41638,41639,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,2,0,0,1,0,0,0,0,2,1,18,18
41639,41640,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,2,163,91
41640,41641,2,2,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.5,0,0,0,0,0,0,0,2,0,2,13,13
41641,41642,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,1,2,0,0,0,0,0,2,0,0,54,6
41642,41643,9,5,4,0,1,0.0,0.111,0.444,0.556,3,3,0.333,0.333,0,1,0,7,0,0,0,1,8,1,97,6
41643,41644,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
41644,41645,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,2,0,0,3,0,1,79,42
41645,41646,3,1,2,2,0,0.667,0.0,0.667,0.333,2,0,0.667,0.0,0,0,0,3,0,0,0,0,3,0,23,4
41646,41647,21,9,12,10,3,0.476,0.143,0.571,0.429,13,4,0.619,0.19,8,0,0,3,13,0,2,16,5,3,90,2
41647,41648,7,6,1,0,0,0.0,0.0,0.143,0.857,1,0,0.143,0.0,0,0,0,1,6,0,0,6,1,0,34,6
41648,41649,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,0,1,1,1,11,3
41649,41650,2,2,0,0,1,0.0,0.5,0.0,1.0,1,2,0.5,1.0,0,0,0,2,0,0,0,0,2,0,13,7
41650,41651,2,1,1,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,0,0,0,0,0,0,1,1,2,29,2
41651,41652,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,78,78
41652,41653,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,1,1,0,1,0,0,0,1,1,0,7,3
41653,41654,4,0,4,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,4,0,39,17
41654,41655,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,75,75
41655,41656,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,59,59
41656,41657,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,1,0,0,0,1,1,0,42,5
41657,41658,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
41658,41659,6,3,3,1,0,0.167,0.0,0.5,0.5,1,1,0.167,0.167,1,5,0,0,0,0,0,6,0,1,54,2
41659,41660,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,0,30,20
41660,41661,18,7,11,8,3,0.444,0.167,0.611,0.389,12,4,0.667,0.222,9,1,0,6,7,0,0,8,10,4,51,1
41661,41662,3,0,3,2,0,0.667,0.0,1.0,0.0,3,0,1.0,0.0,1,0,0,0,1,1,0,2,1,1,11,4
41662,41663,13,9,4,1,0,0.077,0.0,0.308,0.692,2,1,0.154,0.077,1,0,0,0,11,0,2,11,2,0,90,0
41663,41664,15,12,3,1,0,0.067,0.0,0.2,0.8,1,0,0.067,0.0,1,0,0,1,8,0,1,13,2,5,90,3
41664,41665,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,0,0,0,3,0,0,0,0,3,0,14,5
41665,41666,4,2,2,1,0,0.25,0.0,0.5,0.5,1,0,0.25,0.0,1,0,1,1,0,0,1,0,4,1,25,5
41666,41667,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,3,3
41667,41668,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,12,12
41668,41669,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,62,62
41669,41670,6,2,4,3,2,0.5,0.333,0.667,0.333,3,2,0.5,0.333,0,2,0,0,2,0,0,5,1,2,22,2
41670,41671,9,3,6,1,1,0.111,0.111,0.667,0.333,3,1,0.333,0.111,1,1,0,5,0,0,2,1,8,1,96,5
41671,41672,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,12,12
41672,41673,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,1,0,0,0,0,0,1,0,0,9,9
41673,41674,4,0,4,1,0,0.25,0.0,1.0,0.0,1,0,0.25,0.0,0,1,0,3,0,0,0,1,3,0,48,6
41674,41675,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,2,46,25
41675,41676,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,12,12
41676,41677,4,1,3,1,0,0.25,0.0,0.75,0.25,1,0,0.25,0.0,1,0,0,2,0,0,1,1,3,1,62,5
41677,41678,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,2,0,0,0,0,0,2,0,0,36,1
41678,41679,3,0,3,1,0,0.333,0.0,1.0,0.0,2,0,0.667,0.0,0,0,0,1,0,0,0,2,1,2,15,5
41679,41680,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,31,31
41680,41681,5,2,3,1,0,0.2,0.0,0.6,0.4,4,2,0.8,0.4,1,1,0,0,3,0,0,4,1,1,68,5
41681,41682,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,35,35
41682,41683,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,86,86
41683,41684,19,11,8,0,1,0.0,0.053,0.421,0.579,4,1,0.211,0.053,2,3,0,1,8,0,0,13,6,7,64,6
41684,41685,4,3,1,1,1,0.25,0.25,0.25,0.75,2,2,0.5,0.5,1,0,0,0,4,0,0,4,0,0,42,5
41685,41686,15,11,4,3,0,0.2,0.0,0.267,0.733,4,0,0.267,0.0,1,0,0,13,0,0,0,1,14,2,62,6
41686,41687,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1
41687,41688,4,4,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,2,2,3,62,58
41688,41689,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,0,0,2,1,9,9
41689,41690,4,1,3,0,0,0.0,0.0,0.75,0.25,0,0,0.0,0.0,2,1,0,0,3,0,0,4,0,0,75,22
41690,41691,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,0,0,1,0,0,0,0,2,1,27,11
41691,41692,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,12,12
41692,41693,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,0,0,0,0,1,1,1,58,8
41693,41694,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,1,0,1,0,0,0,2,1,1,69,10
41694,41695,11,8,3,0,0,0.0,0.0,0.273,0.727,2,0,0.182,0.0,0,5,0,3,0,0,2,5,6,1,162,9
41695,41696,4,2,2,0,0,0.0,0.0,0.5,0.5,0,1,0.0,0.25,1,0,0,0,4,0,0,4,0,0,54,22
41696,41697,3,3,0,0,1,0.0,0.333,0.0,1.0,1,1,0.333,0.333,0,0,0,0,0,0,0,3,0,3,49,8
41697,41698,16,10,6,2,2,0.125,0.125,0.375,0.625,2,2,0.125,0.125,1,0,0,3,0,0,0,11,5,13,57,2
41698,41699,3,0,3,0,0,0.0,0.0,1.0,0.0,2,0,0.667,0.0,1,1,0,1,0,0,0,1,2,1,21,7
41699,41700,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,1,0,1,0,0,0,1,1,0,6,3
41700,41701,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,20,20
41701,41702,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,43,43
41702,41703,27,22,5,0,1,0.0,0.037,0.185,0.815,2,6,0.074,0.222,1,1,0,6,19,0,0,20,7,1,87,6
41703,41704,4,1,3,3,0,0.75,0.0,0.75,0.25,3,0,0.75,0.0,3,0,0,1,1,0,0,2,2,2,100,3
41704,41705,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,67,65
41705,41706,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,1,0,0,0,1,0,2,1,1,184,28
41706,41707,7,1,6,3,1,0.429,0.143,0.857,0.143,5,1,0.714,0.143,0,1,0,6,0,0,0,1,6,0,15,2
41707,41708,47,35,12,6,7,0.128,0.149,0.255,0.745,9,10,0.191,0.213,2,1,1,30,11,0,3,13,34,1,80,2
41708,41709,7,1,6,6,0,0.857,0.0,0.857,0.143,6,0,0.857,0.0,5,1,0,3,0,0,1,1,6,2,55,3
41709,41710,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
41710,41711,5,3,2,1,0,0.2,0.0,0.4,0.6,1,1,0.2,0.2,0,4,1,0,0,0,0,4,1,0,74,3
