Applicant ID,Total Missed Payments,Credit Card Accounts,Home Loan Accounts,Personal Loan Accounts,Secured Loan Accounts,Unsecured Loan Accounts,Other Loan Accounts,Oldest Credit Line (Months),Newest Credit Line (Months),Months Since Last Payment,Highest Recent Delinquency,60+ DPD Occurrences,Current Delinquency Level,Credit Card Enquiries (12 Months),Personal Loan Enquiries (12 Months),Months Since Last Credit Enquiry,Credit Enquiries (Last 3 Months),Monthly Income (₹),Employment Duration (Months),Current Balance Ratio (%),Maximum Unsecured Exposure (%),Marital Status,Education,Gender,Total Active Loan Accounts
CUST108723,0,0,0,2,12,2,3,160.0,11.0,35.0,69,1,52,0.0,1.0,358.0,0.0,"₹15,000",3.3 Years,0.8%,45.3%,Married,GRADUATE,Female,5
CUST108724,0,0,0,0,1,0,0,41.0,41.0,450.0,25,0,25,0.0,0.0,1233.0,0.0,"₹25,000",4.7 Years,0.0%,1.8%,Married,UNDER GRADUATE,Male,0
CUST108725,0,0,0,0,0,3,0,20.0,9.0,96.0,8,0,8,0.0,0.0,279.0,0.0,"₹15,800",7.4 Years,0.0%,1.8%,Single,12TH,Male,0
CUST108726,0,0,0,0,5,0,0,44.0,24.0,602.0,0,0,0,0.0,0.0,0.0,0.0,"₹25,000",15.4 Years,0.0%,1.8%,Married,12TH,Female,0
CUST108727,0,0,0,0,1,0,0,31.0,31.0,683.0,56,2,56,0.0,0.0,0.0,0.0,"₹27,000",11.8 Years,0.0%,1.8%,Single,12TH,Male,0
CUST108728,2,0,0,0,36,5,24,139.0,3.0,80.0,31,0,30,0.0,0.0,338.0,0.0,"₹20,000",5.9 Years,1.0%,17.0%,Married,UNDER GRADUATE,Male,24
CUST108729,0,0,0,0,0,2,0,16.0,11.0,76.0,0,0,0,0.0,1.0,13.0,1.0,"₹15,000",5.9 Years,0.0%,3.0%,Married,SSC,Female,0
CUST108730,0,0,1,2,1,2,0,127.0,11.0,102.0,29,1,29,0.0,1.0,319.0,0.0,"₹35,000",22.8 Years,0.7%,11.4%,Married,GRADUATE,Male,3
CUST108731,0,0,0,0,1,0,1,43.0,43.0,919.0,78,6,78,0.0,0.0,1279.0,0.0,"₹22,000",6.8 Years,0.0%,1.8%,Married,GRADUATE,Male,1
CUST108732,1,0,0,0,4,0,1,29.0,13.0,235.0,0,0,0,0.0,0.0,0.0,0.0,"₹95,000",35.7 Years,0.9%,1.8%,Married,GRADUATE,Male,1
CUST108733,1,0,0,0,2,1,0,16.0,2.0,45.0,24,0,24,0.0,0.0,6.0,2.0,"₹15,000",8.5 Years,0.7%,1.2%,Married,12TH,Male,0
CUST108734,0,0,0,0,1,1,0,10.0,3.0,32.0,0,0,0,0.0,1.0,43.0,1.0,"₹20,000",5.0 Years,0.8%,0.6%,Married,12TH,Male,0
CUST108735,0,0,0,0,1,0,0,20.0,20.0,49.0,26,0,26,0.0,0.0,82.0,2.0,"₹16,000",6.4 Years,0.3%,1.8%,Married,OTHERS,Male,0
CUST108736,0,0,0,1,1,2,0,67.0,3.0,40.0,900,22,900,0.0,1.0,2.0,3.0,"₹25,000",10.4 Years,1.0%,7.2%,Married,SSC,Male,1
CUST108737,0,0,0,0,1,0,1,36.0,36.0,39.0,0,0,0,0.0,0.0,1086.0,0.0,"₹55,000",5.3 Years,0.4%,1.8%,Married,12TH,Male,1
CUST108738,0,0,0,0,1,0,1,40.0,40.0,204.0,0,0,0,0.0,0.0,60.0,1.0,"₹18,000",10.5 Years,0.0%,1.8%,Single,SSC,Male,1
CUST108739,0,0,0,1,6,25,1,100.0,4.0,58.0,29,0,29,1.0,3.0,154.0,0.0,"₹50,000",12.4 Years,0.8%,6.5%,Married,SSC,Male,2
CUST108740,1,0,0,0,1,1,1,53.0,10.0,77.0,0,0,0,0.0,2.0,23.0,2.0,"₹25,000",2.7 Years,1.0%,0.0%,Single,GRADUATE,Male,1
CUST108741,0,0,0,1,0,1,0,10.0,10.0,80.0,0,0,0,0.0,0.0,297.0,0.0,"₹18,000",2.7 Years,0.8%,3.3%,Married,UNDER GRADUATE,Male,1
CUST108742,0,0,0,1,0,2,0,24.0,15.0,52.0,10,0,10,0.0,1.0,2.0,5.0,"₹10,000",20.5 Years,0.4%,10.0%,Single,GRADUATE,Male,1
CUST108743,1,1,0,1,46,2,0,40.0,8.0,88.0,70,1,26,0.0,2.0,241.0,0.0,"₹23,800",4.2 Years,1.1%,6.1%,Single,POST-GRADUATE,Male,2
CUST108744,0,0,0,0,0,1,0,26.0,26.0,502.0,0,0,0,0.0,0.0,774.0,0.0,"₹45,000",18.3 Years,0.0%,1.8%,Married,12TH,Male,0
CUST108745,0,0,0,0,1,0,0,79.0,79.0,1975.0,0,0,0,0.0,0.0,1771.0,0.0,"₹18,000",3.2 Years,0.0%,1.8%,Married,12TH,Male,0
CUST108746,0,0,0,0,0,1,0,12.0,12.0,105.0,0,0,0,0.0,1.0,348.0,0.0,"₹27,000",10.8 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST108747,0,0,0,0,0,1,0,58.0,58.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹10,060",5.2 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST108748,1,0,0,0,5,0,0,36.0,5.0,599.0,0,0,0,0.0,0.0,0.0,0.0,"₹40,000",8.0 Years,1.0%,1.8%,Married,UNDER GRADUATE,Female,0
CUST108749,0,0,0,0,1,0,0,12.0,12.0,44.0,0,0,0,0.0,0.0,3.0,1.0,"₹15,000",3.9 Years,0.8%,1.8%,Married,UNDER GRADUATE,Male,0
CUST108750,2,1,0,0,22,2,3,111.0,11.0,46.0,21,0,21,0.0,0.0,344.0,0.0,"₹20,000",4.9 Years,0.7%,26.7%,Married,POST-GRADUATE,Male,4
CUST108751,0,0,0,0,6,0,5,39.0,6.0,50.0,19,0,19,0.0,0.0,95.0,0.0,"₹20,000",8.5 Years,0.3%,1.8%,Married,12TH,Male,5
CUST108752,0,1,0,0,1,1,0,69.0,22.0,272.0,0,0,0,0.0,0.0,4.0,1.0,"₹31,000",14.6 Years,0.0%,0.0%,Married,GRADUATE,Male,1
CUST108753,1,0,0,0,0,12,12,70.0,30.0,822.0,0,0,0,0.0,0.0,6.0,1.0,"₹9,000",5.8 Years,0.8%,7.9%,Married,UNDER GRADUATE,Male,12
CUST108754,0,0,0,0,4,0,0,16.0,3.0,76.0,0,0,0,0.0,0.0,0.0,0.0,"₹15,000",3.1 Years,1.0%,1.8%,Married,UNDER GRADUATE,Male,0
CUST108755,0,0,0,0,1,0,1,48.0,48.0,1095.0,0,0,0,0.0,0.0,686.0,0.0,"₹30,000",15.8 Years,0.0%,1.8%,Married,SSC,Female,1
CUST108756,0,0,0,0,4,3,0,145.0,10.0,40.0,2,0,2,0.0,0.0,306.0,0.0,"₹45,000",6.2 Years,0.4%,1.8%,Married,12TH,Male,0
CUST108757,0,1,0,1,1,11,2,37.0,2.0,59.0,0,0,0,2.0,1.0,17.0,4.0,"₹40,000",4.4 Years,0.7%,3.7%,Married,GRADUATE,Male,4
CUST108758,0,0,0,1,0,2,0,27.0,7.0,179.0,0,0,0,0.0,3.0,1.0,5.0,"₹65,000",4.5 Years,0.0%,1.8%,Single,UNDER GRADUATE,Male,1
CUST108759,0,0,0,0,3,0,0,38.0,6.0,54.0,25,0,25,0.0,0.0,1128.0,0.0,"₹35,000",15.9 Years,1.0%,1.8%,Single,GRADUATE,Male,0
CUST108760,0,0,0,0,0,1,0,3.0,3.0,42.0,0,0,0,0.0,3.0,29.0,3.0,"₹15,000",5.2 Years,0.7%,0.9%,Married,12TH,Male,0
CUST108761,0,0,0,0,0,2,0,21.0,12.0,158.0,0,0,0,0.0,1.0,25.0,2.0,"₹32,000",25.4 Years,0.0%,1.8%,Married,12TH,Male,0
CUST108762,1,0,0,0,0,2,1,8.0,2.0,58.0,0,0,0,0.0,0.0,86.0,2.0,"₹23,000",6.8 Years,0.8%,2.7%,Married,12TH,Male,1
CUST108763,0,0,0,0,1,0,1,45.0,45.0,50.0,0,0,0,0.0,0.0,1360.0,0.0,"₹26,800",28.8 Years,0.0%,1.8%,Married,12TH,Male,1
CUST108764,0,0,0,0,1,1,0,13.0,11.0,57.0,0,0,0,0.0,0.0,317.0,0.0,"₹40,000",2.3 Years,0.7%,1.8%,Married,POST-GRADUATE,Male,0
CUST108765,0,0,0,0,0,1,0,6.0,6.0,118.0,0,0,0,0.0,1.0,189.0,0.0,"₹30,000",8.5 Years,0.5%,0.7%,Single,POST-GRADUATE,Male,0
CUST108766,0,0,0,0,1,0,0,23.0,23.0,59.0,0,0,0,0.0,0.0,687.0,0.0,"₹26,000",4.7 Years,0.0%,1.8%,Single,GRADUATE,Male,0
CUST108767,2,0,0,0,4,5,7,64.0,6.0,49.0,9,1,9,1.0,1.0,22.0,4.0,"₹25,000",3.3 Years,0.9%,15.9%,Single,GRADUATE,Male,7
CUST108768,4,0,0,0,2,3,2,37.0,4.0,389.0,0,0,0,0.0,0.0,114.0,0.0,"₹14,500",6.4 Years,1.1%,0.9%,Single,SSC,Male,2
CUST108769,0,0,0,0,0,1,0,2.0,2.0,69.0,0,0,0,0.0,0.0,5.0,4.0,"₹25,000",5.2 Years,1.0%,0.7%,Married,GRADUATE,Male,0
CUST108770,0,1,0,0,0,2,0,13.0,8.0,101.0,0,0,0,0.0,1.0,241.0,0.0,"₹25,000",5.3 Years,0.2%,1.0%,Single,12TH,Male,1
CUST108771,0,0,0,0,15,0,0,101.0,60.0,1432.0,0,0,0,0.0,0.0,0.0,0.0,"₹17,000",10.5 Years,0.0%,1.8%,Married,SSC,Male,0
CUST108772,2,0,0,0,6,8,1,37.0,3.0,54.0,27,1,22,1.0,1.0,145.0,0.0,"₹35,000",6.9 Years,1.0%,1.8%,Single,GRADUATE,Male,1
CUST108773,0,0,0,0,3,0,0,35.0,21.0,500.0,0,0,0,0.0,0.0,34.0,1.0,"₹32,456",14.8 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST108774,1,0,1,0,2,0,0,10.0,7.0,163.0,0,0,0,0.0,0.0,0.0,0.0,"₹60,000",5.4 Years,0.9%,1.8%,Married,12TH,Male,1
CUST108775,0,0,0,0,2,0,0,44.0,36.0,356.0,53,0,53,0.0,0.0,1317.0,0.0,"₹15,500",4.2 Years,0.2%,1.8%,Married,12TH,Male,0
CUST108776,1,0,0,0,0,4,1,41.0,2.0,74.0,0,0,0,0.0,0.0,52.0,3.0,"₹25,000",19.4 Years,0.7%,1.1%,Married,UNDER GRADUATE,Male,1
CUST108777,0,0,0,0,1,4,1,21.0,7.0,52.0,0,0,0,0.0,0.0,28.0,2.0,"₹45,000",15.8 Years,1.3%,1.8%,Married,SSC,Male,1
CUST108778,0,0,0,0,0,1,0,10.0,10.0,94.0,0,0,0,0.0,2.0,82.0,1.0,"₹25,000",7.8 Years,0.2%,0.3%,Married,UNDER GRADUATE,Male,0
CUST108779,0,0,0,0,0,2,0,38.0,26.0,298.0,0,0,0,0.0,0.0,437.0,0.0,"₹38,000",9.2 Years,0.0%,0.7%,Married,12TH,Male,0
CUST108780,0,0,0,0,1,0,0,17.0,17.0,59.0,0,0,0,0.0,0.0,511.0,0.0,"₹10,000",6.5 Years,0.4%,1.8%,Married,SSC,Male,0
CUST108781,0,0,0,1,0,2,0,52.0,4.0,50.0,0,0,0,0.0,0.0,122.0,0.0,"₹50,000",5.2 Years,1.0%,0.0%,Married,12TH,Male,1
CUST108782,1,0,0,0,1,4,1,9.0,4.0,38.0,0,0,0,0.0,0.0,129.0,0.0,"₹26,000",9.4 Years,0.5%,3.1%,Single,12TH,Male,1
CUST108783,0,0,0,1,0,1,0,129.0,129.0,2072.0,0,0,0,0.0,0.0,0.0,0.0,"₹22,000",6.7 Years,0.0%,1.8%,Married,GRADUATE,Male,1
CUST108784,0,0,0,0,1,0,0,8.0,8.0,50.0,0,0,0,0.0,0.0,2.0,2.0,"₹19,000",5.2 Years,0.8%,1.8%,Single,12TH,Male,0
CUST108785,1,0,0,0,5,0,0,31.0,9.0,74.0,0,0,0,0.0,1.0,6.0,1.0,"₹34,000",3.7 Years,1.0%,1.8%,Married,SSC,Male,0
CUST108786,0,0,0,3,0,4,0,7.0,2.0,40.0,27,0,27,3.0,23.0,2.0,14.0,"₹33,000",6.2 Years,0.4%,0.5%,Married,GRADUATE,Male,3
CUST108787,0,0,0,0,1,0,0,85.0,85.0,1710.0,0,0,0,0.0,0.0,14.0,4.0,"₹20,000",3.0 Years,0.0%,1.8%,Married,UNDER GRADUATE,Male,0
CUST108788,0,0,0,1,0,2,0,11.0,5.0,55.0,0,0,0,0.0,2.0,146.0,0.0,"₹25,000",21.7 Years,0.7%,5.3%,Married,SSC,Male,1
CUST108789,0,1,0,0,1,4,0,65.0,0.0,323.0,0,0,0,1.0,0.0,12.0,1.0,"₹22,000",2.7 Years,0.0%,0.6%,Married,GRADUATE,Female,1
CUST108790,3,0,0,0,1,4,2,11.0,3.0,58.0,0,0,0,0.0,1.0,30.0,1.0,"₹13,000",4.4 Years,0.7%,3.6%,Single,12TH,Male,2
CUST108791,0,0,0,0,3,0,1,41.0,40.0,67.0,146,7,146,0.0,0.0,28.0,1.0,"₹23,000",7.8 Years,0.0%,1.8%,Married,GRADUATE,Male,1
CUST108792,0,0,0,0,0,1,0,15.0,15.0,139.0,27,0,27,0.0,0.0,454.0,0.0,"₹26,000",10.4 Years,0.0%,1.5%,Married,GRADUATE,Male,0
CUST108793,0,0,0,1,1,2,0,141.0,5.0,51.0,0,0,0,0.0,1.0,17.0,2.0,"₹20,000",5.9 Years,1.0%,10.2%,Married,GRADUATE,Male,1
CUST108794,0,0,0,0,1,0,0,22.0,22.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹11,000",10.9 Years,0.0%,1.8%,Single,UNDER GRADUATE,Male,0
CUST108795,0,0,0,0,1,0,1,99.0,99.0,74.0,0,0,0,0.0,0.0,709.0,0.0,"₹12,500",20.8 Years,0.0%,1.8%,Single,12TH,Male,1
CUST108796,1,1,1,0,2,2,2,105.0,9.0,73.0,18,2,18,1.0,0.0,295.0,0.0,"₹90,000",5.2 Years,0.8%,2.6%,Married,12TH,Male,4
CUST108797,0,0,0,1,7,1,7,100.0,16.0,935.0,0,0,0,0.0,0.0,0.0,0.0,"₹12,000",3.5 Years,0.0%,1.8%,Single,12TH,Male,8
CUST108798,0,0,0,0,1,0,1,22.0,22.0,433.0,0,0,0,0.0,0.0,0.0,0.0,"₹25,000",13.2 Years,0.0%,1.8%,Single,UNDER GRADUATE,Male,1
CUST108799,0,0,0,0,0,1,1,54.0,54.0,48.0,0,0,0,0.0,0.0,1127.0,0.0,"₹60,000",6.7 Years,0.0%,0.0%,Married,SSC,Male,1
CUST108800,0,0,0,0,1,0,0,8.0,8.0,93.0,0,0,0,0.0,0.0,238.0,0.0,"₹22,000",5.8 Years,0.9%,1.8%,Married,12TH,Male,0
CUST108801,0,0,0,0,0,1,0,43.0,43.0,916.0,0,0,0,0.0,0.0,30.0,1.0,"₹17,600",9.4 Years,0.0%,3.4%,Married,12TH,Male,0
CUST108802,0,1,0,0,0,2,0,6.0,4.0,104.0,0,0,0,1.0,0.0,133.0,0.0,"₹45,000",20.4 Years,0.2%,1.5%,Married,UNDER GRADUATE,Male,1
CUST108803,0,0,0,0,0,2,0,15.0,15.0,52.0,0,0,0,0.0,0.0,2.0,1.0,"₹20,000",15.4 Years,0.1%,2.0%,Married,SSC,Male,0
CUST108804,1,0,1,0,1,1,1,17.0,5.0,94.0,0,0,0,0.0,0.0,0.0,0.0,"₹48,000",10.4 Years,0.8%,2.8%,Single,GRADUATE,Male,2
CUST108805,0,0,1,0,3,0,2,70.0,21.0,172.0,26,0,26,0.0,0.0,706.0,0.0,"₹38,000",25.8 Years,0.9%,1.8%,Married,12TH,Male,3
CUST108806,0,0,0,0,46,0,3,126.0,11.0,339.0,30,0,30,0.0,0.0,1295.0,0.0,"₹15,000",8.8 Years,0.0%,1.8%,Married,SSC,Male,3
CUST108807,0,0,0,0,2,1,3,92.0,6.0,144.0,0,0,0,0.0,7.0,33.0,3.0,"₹45,000",5.2 Years,1.0%,1.8%,Single,GRADUATE,Male,3
CUST108808,0,1,0,0,0,1,0,8.0,8.0,218.0,0,0,0,1.0,0.0,251.0,0.0,"₹12,000",5.2 Years,0.0%,0.0%,Married,SSC,Male,1
CUST108809,0,0,0,0,2,0,0,33.0,27.0,423.0,0,0,0,0.0,0.0,0.0,0.0,"₹15,000",3.5 Years,1.1%,1.8%,Married,OTHERS,Male,0
CUST108810,0,0,0,0,0,1,0,9.0,9.0,75.0,0,0,0,0.0,0.0,268.0,0.0,"₹20,000",10.9 Years,0.2%,1.5%,Married,GRADUATE,Female,0
CUST108811,1,0,0,0,1,0,0,18.0,18.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹18,500",8.4 Years,0.4%,1.8%,Single,GRADUATE,Male,0
CUST108812,0,0,0,0,1,1,0,11.0,3.0,42.0,0,0,0,0.0,1.0,262.0,0.0,"₹20,000",2.3 Years,0.8%,0.6%,Single,12TH,Male,0
CUST108813,0,0,0,0,1,0,0,7.0,7.0,74.0,24,0,24,3.0,1.0,3.0,1.0,"₹40,000",4.5 Years,0.9%,1.8%,Single,GRADUATE,Male,0
CUST108814,1,0,0,0,2,1,0,86.0,3.0,74.0,30,6,30,1.0,1.0,84.0,1.0,"₹16,000",12.7 Years,0.7%,0.9%,Single,SSC,Male,0
CUST108815,1,0,0,1,5,1,0,92.0,4.0,76.0,0,0,0,0.0,1.0,115.0,0.0,"₹37,000",8.2 Years,0.9%,0.1%,Married,12TH,Male,1
CUST108816,0,0,0,0,3,0,2,13.0,4.0,110.0,0,0,0,0.0,0.0,7.0,1.0,"₹24,000",1.8 Years,1.0%,1.8%,Married,SSC,Male,2
CUST108817,0,0,0,1,1,1,0,80.0,75.0,983.0,0,0,0,0.0,0.0,18.0,5.0,"₹20,000",7.4 Years,0.0%,1.8%,Married,GRADUATE,Male,1
CUST108818,3,0,0,0,11,6,6,91.0,12.0,311.0,150,14,150,0.0,0.0,1353.0,0.0,"₹25,000",3.8 Years,0.7%,5.8%,Single,GRADUATE,Male,6
CUST108819,0,0,0,2,3,2,0,20.0,6.0,100.0,0,0,0,0.0,1.0,171.0,0.0,"₹30,992",10.4 Years,0.8%,13.1%,Married,GRADUATE,Male,2
CUST108820,0,0,0,0,0,1,1,30.0,30.0,888.0,21,0,21,0.0,0.0,0.0,0.0,"₹30,000",10.7 Years,1.3%,1.0%,Married,POST-GRADUATE,Male,1
CUST108821,0,0,0,0,1,0,0,51.0,51.0,1225.0,0,0,0,0.0,0.0,0.0,0.0,"₹10,000",3.7 Years,0.0%,1.8%,Married,SSC,Male,0
CUST108822,0,0,0,0,0,4,1,22.0,3.0,36.0,25,0,25,1.0,2.0,2.0,3.0,"₹38,000",5.8 Years,0.4%,2.1%,Married,SSC,Male,1
CUST108823,0,0,0,0,1,1,0,63.0,14.0,263.0,6,0,6,0.0,0.0,372.0,0.0,"₹25,000",10.1 Years,0.0%,1.8%,Married,OTHERS,Male,0
CUST108824,0,0,0,0,1,3,0,29.0,7.0,68.0,0,0,0,0.0,0.0,653.0,0.0,"₹15,000",4.8 Years,0.3%,4.5%,Married,POST-GRADUATE,Male,0
CUST108825,1,1,0,0,4,1,3,27.0,1.0,43.0,29,0,29,2.0,3.0,14.0,5.0,"₹39,500",19.8 Years,0.8%,0.3%,Married,12TH,Male,4
CUST108826,9,0,0,0,21,4,5,73.0,4.0,64.0,275,23,120,0.0,1.0,147.0,0.0,"₹40,000",5.5 Years,0.9%,2.9%,Single,UNDER GRADUATE,Male,5
CUST108827,1,0,0,0,5,1,5,146.0,5.0,170.0,81,2,81,0.0,0.0,2.0,1.0,"₹36,000",6.2 Years,0.8%,1.8%,Married,OTHERS,Female,5
CUST108828,0,1,0,1,0,5,2,161.0,38.0,94.0,39,3,25,0.0,1.0,14.0,1.0,"₹18,000",5.2 Years,0.5%,2.8%,Married,12TH,Female,4
CUST108829,0,0,1,0,2,0,0,66.0,58.0,393.0,1,0,1,0.0,1.0,141.0,0.0,"₹33,000",15.1 Years,0.9%,1.8%,Married,POST-GRADUATE,Male,1
CUST108830,2,0,0,0,5,1,4,66.0,9.0,44.0,26,2,3,0.0,0.0,1.0,2.0,"₹17,000",4.3 Years,0.9%,8.8%,Single,POST-GRADUATE,Male,4
CUST108831,0,0,0,0,1,0,0,64.0,64.0,782.0,0,0,0,0.0,0.0,1613.0,0.0,"₹24,000",10.3 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST108832,0,0,0,0,4,4,2,119.0,13.0,59.0,0,0,0,0.0,0.0,391.0,0.0,"₹19,000",8.4 Years,0.8%,4.1%,Married,SSC,Male,2
CUST108833,0,0,0,0,1,3,0,36.0,8.0,156.0,0,0,0,0.0,0.0,248.0,0.0,"₹31,000",12.3 Years,0.9%,1.8%,Single,GRADUATE,Female,0
CUST108834,1,0,0,1,0,1,0,3.0,3.0,74.0,0,0,0,0.0,4.0,58.0,3.0,"₹17,500",10.4 Years,1.0%,0.3%,Married,12TH,Male,1
CUST108835,0,0,0,0,1,0,0,24.0,24.0,109.0,0,0,0,0.0,0.0,718.0,0.0,"₹30,000",8.5 Years,0.2%,1.8%,Married,GRADUATE,Female,0
CUST108836,0,0,0,0,1,0,0,13.0,13.0,81.0,0,0,0,0.0,0.0,11.0,1.0,"₹8,000",5.5 Years,0.7%,1.8%,Married,SSC,Male,0
CUST108837,0,0,0,0,1,2,1,46.0,19.0,343.0,30,0,30,0.0,0.0,561.0,0.0,"₹22,500",12.5 Years,0.0%,0.2%,Married,SSC,Female,1
CUST108838,0,0,0,0,4,2,2,31.0,8.0,32.0,15,0,6,0.0,0.0,347.0,0.0,"₹30,000",10.1 Years,0.8%,2.0%,Married,SSC,Male,2
CUST108839,2,0,0,2,1,2,0,4.0,2.0,51.0,0,0,0,0.0,2.0,26.0,5.0,"₹19,000",10.2 Years,0.9%,18.9%,Married,SSC,Male,2
CUST108840,0,0,0,0,0,3,1,6.0,3.0,63.0,0,0,0,0.0,1.0,1.0,4.0,"₹15,000",2.4 Years,0.7%,3.5%,Married,SSC,Male,1
CUST108841,2,0,0,0,8,0,0,81.0,16.0,724.0,67,1,67,0.0,0.0,2419.0,0.0,"₹22,500",5.2 Years,0.5%,1.8%,Married,12TH,Male,0
CUST108842,2,0,0,0,0,2,1,3.0,3.0,74.0,0,0,0,0.0,0.0,1.0,1.0,"₹15,000",8.5 Years,0.8%,1.4%,Married,SSC,Male,1
CUST108843,0,0,0,0,0,2,1,16.0,16.0,311.0,0,0,0,0.0,0.0,472.0,0.0,"₹18,000",3.9 Years,0.0%,1.8%,Married,12TH,Male,1
CUST108844,0,0,0,0,2,0,0,9.0,8.0,205.0,0,0,0,0.0,0.0,182.0,0.0,"₹20,000",10.4 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST108845,0,0,0,0,0,1,0,6.0,6.0,62.0,0,0,0,0.0,0.0,190.0,0.0,"₹20,000",4.5 Years,0.3%,1.6%,Single,GRADUATE,Male,0
CUST108846,0,0,0,0,0,6,0,82.0,33.0,788.0,0,0,0,0.0,0.0,804.0,0.0,"₹15,000",7.0 Years,0.0%,9.4%,Married,OTHERS,Male,0
CUST108847,0,0,0,0,1,0,0,14.0,14.0,42.0,0,0,0,0.0,0.0,3.0,1.0,"₹20,000",3.9 Years,0.6%,1.8%,Single,12TH,Male,0
CUST108848,0,0,0,0,3,1,0,43.0,17.0,153.0,0,0,0,0.0,0.0,519.0,0.0,"₹35,000",15.9 Years,0.0%,1.8%,Married,OTHERS,Male,0
CUST108849,1,0,0,0,1,0,0,2.0,2.0,74.0,0,0,0,0.0,0.0,76.0,1.0,"₹22,500",6.4 Years,1.3%,1.8%,Married,12TH,Male,0
CUST108850,1,0,0,0,1,3,0,85.0,1.0,52.0,0,0,0,0.0,0.0,423.0,0.0,"₹25,000",7.6 Years,0.4%,3.0%,Married,GRADUATE,Male,0
CUST108851,0,3,1,0,1,3,0,128.0,36.0,65.0,0,0,0,0.0,0.0,1077.0,0.0,"₹25,000",10.2 Years,0.8%,1.4%,Married,GRADUATE,Male,4
CUST108852,0,0,0,0,2,0,2,99.0,88.0,2456.0,0,0,0,0.0,0.0,0.0,0.0,"₹18,000",5.2 Years,0.0%,1.8%,Married,OTHERS,Female,2
CUST108853,1,0,1,0,5,1,0,91.0,7.0,72.0,8,0,8,0.0,0.0,2.0,2.0,"₹20,000",2.5 Years,0.0%,0.8%,Married,SSC,Male,1
CUST108854,2,0,0,0,2,1,1,32.0,15.0,214.0,2,0,2,0.0,0.0,959.0,0.0,"₹17,000",5.7 Years,0.7%,11.8%,Married,12TH,Male,1
CUST108855,0,0,0,0,0,1,0,5.0,5.0,17.0,0,0,0,0.0,0.0,140.0,0.0,"₹47,000",8.5 Years,0.3%,0.1%,Married,SSC,Female,0
CUST108856,0,0,0,1,0,8,0,34.0,6.0,56.0,0,0,0,0.0,1.0,97.0,0.0,"₹65,000",8.5 Years,0.5%,2.9%,Married,UNDER GRADUATE,Male,1
CUST108857,1,0,0,0,4,0,1,168.0,13.0,1403.0,0,0,0,0.0,0.0,3.0,1.0,"₹29,000",10.5 Years,0.8%,1.8%,Married,GRADUATE,Male,1
CUST108858,0,0,0,0,1,0,1,67.0,67.0,1105.0,0,0,0,0.0,0.0,24.0,5.0,"₹28,000",8.4 Years,0.0%,1.8%,Single,SSC,Male,1
CUST108859,3,0,0,0,3,3,3,72.0,3.0,72.0,0,0,0,0.0,0.0,88.0,1.0,"₹40,000",20.6 Years,0.8%,2.2%,Married,UNDER GRADUATE,Female,3
CUST108860,0,0,0,0,2,0,0,114.0,104.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹38,900",28.9 Years,0.0%,1.8%,Married,12TH,Male,0
CUST108861,0,0,0,0,0,3,1,10.0,3.0,59.0,0,0,0,0.0,0.0,295.0,0.0,"₹14,000",4.2 Years,0.3%,2.1%,Married,GRADUATE,Male,1
CUST108862,0,0,0,0,0,2,0,9.0,9.0,58.0,0,0,0,0.0,1.0,122.0,0.0,"₹17,000",8.2 Years,0.3%,1.4%,Married,SSC,Male,0
CUST108863,2,0,0,0,4,3,2,42.0,3.0,66.0,74,11,74,0.0,0.0,99.0,0.0,"₹22,000",4.5 Years,0.5%,8.0%,Married,12TH,Male,2
CUST108864,0,0,0,0,0,3,0,15.0,4.0,36.0,18,0,5,0.0,1.0,135.0,0.0,"₹15,000",2.1 Years,0.6%,0.9%,Married,12TH,Female,0
CUST108865,2,0,0,0,9,0,0,65.0,1.0,172.0,0,0,0,0.0,0.0,0.0,0.0,"₹13,000",5.9 Years,1.0%,1.8%,Single,12TH,Male,0
CUST108866,3,0,0,0,0,6,1,9.0,1.0,62.0,0,0,0,0.0,0.0,5.0,3.0,"₹40,000",10.6 Years,0.6%,1.8%,Married,12TH,Male,1
CUST108867,0,0,0,0,1,0,0,7.0,7.0,73.0,0,0,0,0.0,0.0,204.0,0.0,"₹20,000",11.9 Years,0.8%,1.8%,Married,GRADUATE,Female,0
CUST108868,1,0,0,1,4,11,2,88.0,12.0,53.0,0,0,0,0.0,0.0,1.0,1.0,"₹20,000",8.3 Years,0.8%,7.4%,Married,12TH,Male,3
CUST108869,3,0,0,1,4,1,0,18.0,5.0,356.0,0,0,0,0.0,0.0,0.0,0.0,"₹35,000",5.9 Years,0.9%,1.7%,Single,POST-GRADUATE,Male,1
CUST108870,0,0,0,0,0,3,1,18.0,8.0,86.0,0,0,0,0.0,2.0,42.0,1.0,"₹35,000",12.8 Years,0.1%,0.9%,Married,12TH,Male,1
